loan_term,cibil_score,loan_status,LTI_Category,LTV_Category,DTI_Category
0.19261651149360004,1.264797236228033,1,1.0,2.0,1.0
1.24367729662293,-0.9798494913078233,0,0.0,0.0,0.0
1.24367729662293,1.3982000133167274,1,1.0,0.0,0.0
1.5940308916660397,-1.0378506987376903,0,0.0,0.0,0.0
0.8933237015798199,1.1429947006253123,1,1.0,1.0,1.0
1.24367729662293,-0.7072438163874479,0,0.0,0.0,0.0
1.24367729662293,0.4005792455230135,1,1.0,1.0,0.0
-0.8584442736357297,-1.3626574603449462,0,1.0,0.0,3.0
1.5940308916660397,-0.08083077614488339,1,0.0,0.0,0.0
1.24367729662293,1.067593130966485,1,1.0,0.0,0.0
0.19261651149360004,-1.3684575810879327,0,0.0,0.0,1.0
-0.15773708354950988,0.6673847997004021,1,1.0,0.0,2.0
1.5940308916660397,0.5397821433546945,0,1.0,3.0,0.0
-1.2087978686788396,1.026992285765578,1,0.0,0.0,3.0
0.19261651149360004,-1.6700638597232418,0,0.0,0.0,1.0
1.5940308916660397,-1.5076604789196137,0,0.0,0.0,0.0
-1.2087978686788396,-1.2408549247422251,1,1.0,1.0,3.0
-1.2087978686788396,-1.0552510609666506,0,0.0,0.0,3.0
0.8933237015798199,0.7833872145601363,1,0.0,0.0,0.0
-0.8584442736357297,-0.6144418844996606,0,1.0,0.0,3.0
1.24367729662293,0.4121794870089869,1,1.0,1.0,0.0
0.8933237015798199,0.5629826263266413,1,0.0,0.0,0.0
-0.5080906785926198,1.166195183597259,1,1.0,0.0,2.0
0.19261651149360004,-0.1388319835747505,1,1.0,0.0,1.0
0.54297010653671,0.2265756232334122,1,0.0,0.0,0.0
-1.2087978686788396,-0.7536447823313417,0,0.0,0.0,3.0
-1.2087978686788396,1.3111982021719268,1,1.0,1.0,3.0
0.8933237015798199,-1.3742577018309194,0,0.0,0.0,0.0
1.5940308916660397,0.07577248391575776,1,0.0,0.0,0.0
0.8933237015798199,0.6557845582144287,1,0.0,0.0,0.0
0.8933237015798199,-0.9334485253639296,0,1.0,0.0,0.0
1.24367729662293,-1.2350548039992384,0,1.0,0.0,0.0
-0.5080906785926198,-1.1480529928544378,0,1.0,0.0,2.0
-0.8584442736357297,1.3749995303447806,1,1.0,0.0,3.0
-0.15773708354950988,0.23817586471938562,1,1.0,1.0,2.0
1.24367729662293,-0.6434424882145942,0,1.0,2.0,1.0
1.24367729662293,-0.347636330322272,0,0.0,0.0,0.0
-1.2087978686788396,1.4156003755456876,1,0.0,0.0,3.0
-0.15773708354950988,-0.8580469557051024,0,1.0,1.0,2.0
-0.15773708354950988,-1.3568573396019594,0,0.0,0.0,1.0
-1.5591514637219497,-1.739665308639082,1,1.0,1.0,3.0
1.24367729662293,-0.7536447823313417,0,0.0,0.0,0.0
1.5940308916660397,1.5142024281764617,1,0.0,0.0,0.0
0.19261651149360004,-0.2200336739765644,1,1.0,0.0,1.0
0.54297010653671,-0.7942456275322486,0,0.0,0.0,0.0
0.19261651149360004,-0.7072438163874479,0,0.0,0.0,0.0
-1.5591514637219497,0.5919832300415748,1,1.0,2.0,3.0
1.5940308916660397,0.1047730876306913,1,0.0,0.0,0.0
0.19261651149360004,0.19177489877549195,1,0.0,0.0,1.0
-0.15773708354950988,-1.5598615656064942,0,1.0,0.0,2.0
0.8933237015798199,1.3982000133167274,1,0.0,0.0,0.0
0.19261651149360004,0.9515907161067508,1,0.0,0.0,0.0
-0.8584442736357297,-0.05183017242994984,1,1.0,1.0,3.0
-1.5591514637219497,0.690585282672349,1,1.0,1.0,3.0
0.54297010653671,-1.641063256008308,0,0.0,0.0,0.0
-0.5080906785926198,1.0327924065085647,1,1.0,0.0,2.0
0.54297010653671,-1.7280650671531088,0,0.0,0.0,0.0
-0.5080906785926198,-0.568040918555767,0,0.0,0.0,1.0
1.24367729662293,1.6186046015502225,1,1.0,0.0,0.0
0.54297010653671,-0.945048766849903,0,0.0,0.0,0.0
0.19261651149360004,1.1429947006253123,1,1.0,1.0,1.0
1.24367729662293,-0.8348464727331556,0,1.0,0.0,1.0
-0.8584442736357297,0.2729765891773059,1,0.0,0.0,2.0
0.19261651149360004,-1.2814557699431322,0,0.0,0.0,0.0
-1.5591514637219497,0.6789850411863755,1,1.0,3.0,3.0
0.8933237015798199,-0.31863572660733847,0,0.0,1.0,0.0
-0.5080906785926198,-1.641063256008308,0,1.0,1.0,2.0
-0.15773708354950988,-0.17363270803267072,1,1.0,2.0,2.0
1.24367729662293,1.5374029111484084,1,0.0,0.0,0.0
0.54297010653671,0.690585282672349,1,0.0,0.0,0.0
0.8933237015798199,1.2821975984569933,1,0.0,0.0,0.0
-0.15773708354950988,1.5026021866904882,1,0.0,0.0,0.0
-0.15773708354950988,-1.1886538380553449,0,1.0,1.0,2.0
0.19261651149360004,-0.9914497327937967,0,1.0,0.0,1.0
0.19261651149360004,1.5142024281764617,1,0.0,0.0,1.0
0.54297010653671,-0.20263331174760427,1,0.0,0.0,0.0
-0.15773708354950988,-1.4090584262888397,0,0.0,0.0,1.0
1.24367729662293,-0.7826453860462752,0,0.0,0.0,0.0
-0.5080906785926198,-0.7014436956444613,0,0.0,0.0,1.0
0.8933237015798199,0.6789850411863755,1,1.0,1.0,1.0
0.19261651149360004,-1.0146502157657435,0,1.0,1.0,1.0
-1.5591514637219497,1.0791933724524585,1,1.0,1.0,3.0
-0.8584442736357297,-1.2640554077141721,0,1.0,0.0,3.0
0.19261651149360004,-0.208433432490591,1,0.0,1.0,1.0
-0.5080906785926198,-0.5738410392987536,0,1.0,0.0,2.0
-0.15773708354950988,0.7369862486162426,1,1.0,0.0,2.0
-0.8584442736357297,1.705606412695023,1,0.0,0.0,1.0
1.24367729662293,1.3285985644008869,1,1.0,1.0,0.0
1.5940308916660397,-0.5448404355838201,0,0.0,0.0,0.0
-0.8584442736357297,1.1719953043402458,1,1.0,0.0,3.0
0.54297010653671,-0.33023596809331185,0,0.0,0.0,0.0
1.5940308916660397,0.9979916820506445,1,0.0,0.0,0.0
0.19261651149360004,-0.1620324665466973,1,0.0,0.0,1.0
0.8933237015798199,0.6325840752424818,1,0.0,0.0,0.0
1.24367729662293,-1.1480529928544378,0,1.0,0.0,0.0
-0.5080906785926198,-0.6898434541584878,0,1.0,0.0,2.0
-0.8584442736357297,0.9979916820506445,1,1.0,1.0,3.0
-1.5591514637219497,-1.7048645841811618,1,1.0,0.0,3.0
-0.8584442736357297,-1.0726514231956106,0,1.0,2.0,3.0
0.8933237015798199,-0.30123536437837833,0,1.0,0.0,1.0
-0.5080906785926198,0.5861831092985882,1,0.0,0.0,1.0
0.19261651149360004,1.6824059297230762,1,0.0,0.0,1.0
-0.8584442736357297,-1.3684575810879327,0,1.0,0.0,3.0
1.5940308916660397,0.6035834715275483,1,0.0,0.0,0.0
-0.15773708354950988,-1.6352631352653215,0,0.0,0.0,1.0
-1.5591514637219497,0.9341903538777907,1,1.0,0.0,3.0
-0.8584442736357297,0.5397821433546945,1,1.0,0.0,3.0
0.8933237015798199,-0.44043826221005933,0,0.0,0.0,0.0
-0.15773708354950988,0.47018069443885396,1,0.0,0.0,1.0
1.24367729662293,0.7949874560461097,1,0.0,0.0,0.0
0.8933237015798199,0.2207755024904255,1,0.0,0.0,0.0
-1.5591514637219497,0.3251776758641863,1,0.0,0.0,3.0
-0.8584442736357297,-0.347636330322272,0,1.0,0.0,3.0
-0.8584442736357297,-1.5018603581766272,0,1.0,3.0,3.0
-1.5591514637219497,-1.327856735887026,1,1.0,0.0,3.0
0.19261651149360004,1.6592054467511292,1,0.0,0.0,1.0
1.24367729662293,1.166195183597259,1,0.0,0.0,0.0
0.8933237015798199,0.8587887842189635,1,0.0,0.0,0.0
-0.5080906785926198,-1.2988561321720924,0,1.0,0.0,2.0
-0.5080906785926198,-1.327856735887026,0,0.0,0.0,1.0
-0.8584442736357297,1.3111982021719268,1,0.0,0.0,2.0
0.19261651149360004,1.5838038770923022,1,0.0,0.0,1.0
-0.5080906785926198,-1.6874642219522018,0,1.0,2.0,2.0
1.5940308916660397,1.5606033941203552,1,0.0,0.0,0.0
0.19261651149360004,-0.38243705478019224,0,1.0,1.0,1.0
-0.8584442736357297,1.0849934931954452,1,1.0,0.0,3.0
0.8933237015798199,-0.19683319100461757,1,0.0,1.0,0.0
-0.5080906785926198,0.8239880597610433,1,1.0,1.0,2.0
-1.2087978686788396,1.2995979606859533,1,1.0,0.0,3.0
0.54297010653671,-0.14463210431773718,1,0.0,0.0,0.0
-0.15773708354950988,0.9631909575927242,1,0.0,1.0,1.0
-0.15773708354950988,1.6708056882371027,1,0.0,0.0,1.0
-0.8584442736357297,0.2207755024904255,1,1.0,0.0,3.0
-0.8584442736357297,0.12797357060263814,1,1.0,0.0,3.0
1.24367729662293,-0.8232462312471821,0,0.0,0.0,0.0
0.8933237015798199,-1.583062048578441,0,1.0,1.0,0.0
-1.5591514637219497,0.06997236317277106,1,0.0,0.0,3.0
-0.5080906785926198,0.4759808151818407,1,1.0,0.0,2.0
-1.5591514637219497,-0.09823113837384351,1,0.0,0.0,3.0
-0.5080906785926198,0.5629826263266413,1,0.0,0.0,2.0
0.19261651149360004,-1.7048645841811618,0,0.0,0.0,1.0
-1.5591514637219497,0.4005792455230135,1,1.0,1.0,3.0
1.24367729662293,1.2531969947420598,1,0.0,0.0,0.0
1.5940308916660397,-0.8406465934761422,0,1.0,0.0,0.0
-0.15773708354950988,-1.6352631352653215,0,1.0,0.0,1.0
1.5940308916660397,-1.4206586677748132,0,0.0,0.0,0.0
0.8933237015798199,-1.2234545625132651,0,0.0,0.0,0.0
-1.5591514637219497,1.6708056882371027,1,0.0,0.0,3.0
-0.8584442736357297,-1.4380590300037732,0,0.0,0.0,2.0
0.19261651149360004,1.566403514863342,1,1.0,0.0,1.0
1.24367729662293,1.3169983229149136,1,0.0,0.0,0.0
0.19261651149360004,0.9747911990786977,1,0.0,0.0,0.0
1.24367729662293,0.6209838337565085,1,0.0,0.0,0.0
-0.15773708354950988,-1.4206586677748132,0,0.0,0.0,1.0
-1.5591514637219497,0.3019771928922394,1,0.0,0.0,3.0
-1.5591514637219497,0.3773787625510666,1,0.0,0.0,3.0
1.24367729662293,-1.043650819480677,0,1.0,1.0,0.0
1.24367729662293,-0.7478446615883549,0,1.0,0.0,1.0
1.5940308916660397,0.6673847997004021,1,1.0,0.0,0.0
-0.15773708354950988,0.5165816603827477,1,0.0,0.0,1.0
-1.2087978686788396,1.0849934931954452,1,0.0,0.0,3.0
-1.2087978686788396,1.2705973569710198,1,0.0,0.0,3.0
-0.8584442736357297,1.2125961495411528,1,0.0,0.0,2.0
-1.5591514637219497,0.8355883012470167,1,0.0,0.0,3.0
-0.8584442736357297,-0.6724430919295277,0,1.0,0.0,3.0
-0.8584442736357297,0.4237797284949603,1,1.0,0.0,3.0
1.24367729662293,0.5513823848406679,1,0.0,0.0,0.0
0.19261651149360004,-0.7362444201023816,0,1.0,0.0,1.0
-1.5591514637219497,-0.6318422467286208,0,0.0,0.0,3.0
-0.5080906785926198,0.7717869730741629,1,0.0,0.0,1.0
1.5940308916660397,-0.9624491290788632,0,0.0,0.0,0.0
-0.15773708354950988,1.026992285765578,1,1.0,1.0,1.0
-1.2087978686788396,1.009591923536618,1,0.0,0.0,3.0
-0.15773708354950988,0.6789850411863755,1,1.0,0.0,1.0
0.19261651149360004,-0.5622407978127802,0,1.0,0.0,1.0
0.54297010653671,-0.011229327229042876,1,0.0,0.0,0.0
-1.5591514637219497,-0.33023596809331185,1,1.0,0.0,3.0
1.5940308916660397,1.1371945798823255,1,0.0,0.0,0.0
-0.5080906785926198,-1.2408549247422251,0,1.0,1.0,2.0
0.8933237015798199,0.18597477803250523,1,0.0,0.0,0.0
-1.2087978686788396,-0.6898434541584878,1,1.0,0.0,3.0
-1.2087978686788396,0.9863914405646711,0,1.0,3.0,3.0
-0.8584442736357297,0.38897900403704005,1,1.0,1.0,3.0
-0.5080906785926198,-0.0866308968878701,1,1.0,2.0,2.0
0.8933237015798199,-0.7014436956444613,0,1.0,0.0,1.0
1.24367729662293,1.4562012207465944,1,0.0,0.0,0.0
-0.8584442736357297,-1.287255890686119,0,0.0,0.0,2.0
1.24367729662293,1.2009959080551793,1,0.0,0.0,0.0
1.24367729662293,1.3401988058868604,1,1.0,0.0,1.0
0.19261651149360004,0.429579849237947,1,0.0,0.0,1.0
1.24367729662293,0.7253860071302691,1,1.0,1.0,0.0
-1.2087978686788396,0.00037091425693054283,1,1.0,0.0,3.0
-0.15773708354950988,-0.37083681329421886,0,0.0,1.0,1.0
-0.15773708354950988,-0.7130439371304347,0,0.0,0.0,1.0
-0.8584442736357297,-0.2316339154625378,1,0.0,0.0,2.0
1.5940308916660397,-0.3534364510652587,0,1.0,1.0,0.0
-0.5080906785926198,1.4620013414895812,1,1.0,0.0,2.0
1.5940308916660397,1.467801462232568,1,0.0,0.0,0.0
0.19261651149360004,0.748586490102216,1,1.0,1.0,1.0
-1.5591514637219497,-0.3128356058643518,0,0.0,0.0,3.0
-0.15773708354950988,-0.6434424882145942,0,0.0,0.0,1.0
-0.8584442736357297,1.5606033941203552,1,1.0,0.0,3.0
-1.5591514637219497,-0.568040918555767,0,0.0,0.0,3.0
-0.5080906785926198,0.3019771928922394,1,1.0,0.0,2.0
-0.5080906785926198,1.0965937346814185,1,1.0,1.0,2.0
-1.2087978686788396,-1.5946622900644145,1,0.0,0.0,3.0
-1.5591514637219497,0.6731849204433888,1,0.0,0.0,3.0
1.24367729662293,-0.4462383829530461,0,1.0,0.0,1.0
1.5940308916660397,-1.4380590300037732,0,0.0,0.0,0.0
-1.5591514637219497,-1.4786598752046802,1,1.0,1.0,3.0
1.24367729662293,0.28457683066327927,1,0.0,0.0,0.0
1.24367729662293,0.38317888329405336,1,0.0,1.0,0.0
-0.15773708354950988,1.2357966325130996,1,0.0,0.0,1.0
-0.15773708354950988,-0.0054292064860561665,1,1.0,0.0,1.0
-0.8584442736357297,0.45278033220989383,1,0.0,0.0,2.0
1.5940308916660397,-0.5042395903829131,0,0.0,0.0,0.0
-1.2087978686788396,1.566403514863342,1,0.0,1.0,3.0
-0.5080906785926198,-0.6782432126725144,0,0.0,0.0,1.0
0.8933237015798199,-1.6932643426951886,0,0.0,0.0,0.0
0.8933237015798199,-0.05183017242994984,1,0.0,0.0,0.0
-0.15773708354950988,1.6592054467511292,1,1.0,0.0,1.0
-0.8584442736357297,1.3285985644008869,1,0.0,0.0,2.0
0.19261651149360004,0.2961770721492527,1,1.0,0.0,1.0
1.24367729662293,0.7717869730741629,1,0.0,0.0,0.0
0.19261651149360004,-0.9682492498218499,0,1.0,0.0,1.0
0.54297010653671,0.6557845582144287,1,1.0,1.0,1.0
1.24367729662293,-1.142252872111451,0,1.0,1.0,0.0
-0.15773708354950988,-1.1306526306254778,0,0.0,0.0,1.0
-0.15773708354950988,-0.48683922815395303,0,0.0,0.0,1.0
-0.5080906785926198,-1.0610511817096373,0,0.0,0.0,2.0
-0.8584442736357297,-0.7652450238173151,0,0.0,0.0,2.0
-0.15773708354950988,0.4179796077519736,1,1.0,0.0,2.0
-0.8584442736357297,-0.4056375377521391,0,1.0,0.0,3.0
0.54297010653671,1.2995979606859533,1,1.0,0.0,1.0
0.19261651149360004,-0.29543524363539164,0,1.0,0.0,1.0
-0.15773708354950988,-0.8696471971910759,0,0.0,0.0,1.0
1.5940308916660397,-0.9798494913078233,0,1.0,0.0,0.0
0.8933237015798199,-1.6700638597232418,0,0.0,0.0,0.0
-0.5080906785926198,-1.623662893779348,0,0.0,0.0,1.0
-1.2087978686788396,-0.9682492498218499,0,0.0,0.0,3.0
-0.15773708354950988,-0.9798494913078233,0,1.0,0.0,1.0
-0.5080906785926198,-0.48683922815395303,0,1.0,0.0,2.0
0.54297010653671,-0.7188440578734214,0,1.0,0.0,1.0
-0.8584442736357297,-0.2316339154625378,1,1.0,1.0,3.0
0.19261651149360004,0.429579849237947,1,1.0,0.0,1.0
-0.8584442736357297,-0.1562323458037106,1,1.0,1.0,3.0
-0.8584442736357297,-1.5598615656064942,0,0.0,0.0,1.0
0.19261651149360004,0.19177489877549195,1,1.0,2.0,1.0
1.24367729662293,1.607004360064249,1,0.0,0.0,0.0
0.19261651149360004,0.3251776758641863,1,0.0,0.0,1.0
-0.8584442736357297,1.0559928894805115,1,0.0,0.0,2.0
-1.2087978686788396,-0.3998374170091524,1,1.0,0.0,3.0
-0.5080906785926198,-0.8406465934761422,0,0.0,0.0,2.0
0.54297010653671,-0.8580469557051024,0,0.0,0.0,0.0
0.54297010653671,-0.7304442993593948,0,1.0,0.0,1.0
-1.2087978686788396,-0.6782432126725144,1,1.0,1.0,3.0
-0.5080906785926198,-0.6898434541584878,0,0.0,0.0,2.0
1.5940308916660397,1.5026021866904882,1,0.0,0.0,0.0
0.54297010653671,0.5571825055836546,1,0.0,0.0,0.0
-0.8584442736357297,1.0327924065085647,1,0.0,0.0,2.0
-1.2087978686788396,-0.5854412807847271,1,1.0,0.0,3.0
-1.2087978686788396,1.6708056882371027,1,0.0,0.0,3.0
0.19261651149360004,0.429579849237947,1,0.0,0.0,1.0
-1.2087978686788396,1.1719953043402458,1,1.0,0.0,3.0
-0.5080906785926198,-0.347636330322272,0,1.0,1.0,2.0
-0.5080906785926198,0.7311861278732559,1,1.0,0.0,2.0
-1.5591514637219497,-0.666642971186541,1,1.0,1.0,3.0
-0.8584442736357297,0.06997236317277106,1,1.0,0.0,3.0
-0.5080906785926198,1.6186046015502225,1,0.0,0.0,1.0
0.19261651149360004,0.6267839544994951,1,0.0,1.0,1.0
-0.5080906785926198,1.450401100003608,1,0.0,0.0,1.0
0.19261651149360004,-0.48683922815395303,0,0.0,1.0,1.0
0.19261651149360004,-0.7826453860462752,0,1.0,0.0,1.0
1.5940308916660397,0.6731849204433888,1,0.0,0.0,0.0
-0.15773708354950988,-1.1364527513684644,0,0.0,3.0,1.0
1.5940308916660397,-0.5100397111258999,0,0.0,0.0,0.0
-0.15773708354950988,-0.9218482838779563,0,0.0,0.0,1.0
-1.5591514637219497,-0.2606345191774714,1,1.0,1.0,3.0
1.24367729662293,-0.7768452653032885,0,1.0,0.0,1.0
-1.5591514637219497,-1.00304997427977,0,0.0,0.0,3.0
0.54297010653671,-0.04022993094397642,1,1.0,0.0,1.0
-0.15773708354950988,0.7601867315881894,1,0.0,0.0,1.0
0.8933237015798199,-0.8638470764480891,0,0.0,0.0,0.0
1.24367729662293,0.1627742950605584,1,0.0,1.0,0.0
1.24367729662293,0.6035834715275483,1,1.0,0.0,0.0
0.19261651149360004,-1.5018603581766272,0,1.0,0.0,1.0
-0.5080906785926198,-0.7826453860462752,0,0.0,0.0,1.0
-1.2087978686788396,-0.9798494913078233,1,1.0,0.0,3.0
-0.15773708354950988,-1.0204503365087303,0,1.0,0.0,1.0
0.54297010653671,0.45278033220989383,1,0.0,0.0,0.0
-0.8584442736357297,-1.2698555284571587,0,1.0,0.0,3.0
-0.15773708354950988,-0.8754473179340625,0,1.0,1.0,2.0
0.19261651149360004,0.9747911990786977,1,1.0,0.0,1.0
-0.8584442736357297,0.38317888329405336,0,1.0,3.0,3.0
0.54297010653671,0.8239880597610433,1,0.0,0.0,0.0
-1.2087978686788396,-0.8986478009060094,0,0.0,0.0,3.0
0.54297010653671,0.19757501951847864,1,1.0,1.0,1.0
0.54297010653671,1.0559928894805115,1,0.0,1.0,1.0
-0.15773708354950988,1.050192768737525,1,0.0,0.0,1.0
0.54297010653671,-1.6352631352653215,0,0.0,0.0,0.0
1.24367729662293,0.7021855241583224,1,1.0,0.0,0.0
-1.2087978686788396,-0.2142335532335777,1,0.0,0.0,3.0
-1.2087978686788396,-1.0494509402236638,1,1.0,0.0,3.0
0.54297010653671,-1.3220566151440392,0,0.0,0.0,0.0
1.24367729662293,1.6534053260081427,1,1.0,0.0,0.0
0.19261651149360004,-0.022829568715016294,1,1.0,1.0,1.0
-1.5591514637219497,-1.4554593922327335,1,1.0,1.0,3.0
0.8933237015798199,-0.7652450238173151,0,1.0,0.0,1.0
0.8933237015798199,1.264797236228033,1,1.0,0.0,1.0
0.19261651149360004,-0.33023596809331185,0,1.0,0.0,1.0
0.8933237015798199,0.49338117741080084,1,0.0,0.0,0.0
1.24367729662293,1.4562012207465944,1,0.0,0.0,0.0
-0.15773708354950988,-1.2930560114291056,0,1.0,0.0,1.0
-0.15773708354950988,0.11637332911666473,1,1.0,0.0,2.0
1.5940308916660397,0.06417224242978434,1,0.0,0.0,0.0
-1.2087978686788396,0.968991078335711,1,1.0,1.0,3.0
1.5940308916660397,-0.04603005168696313,1,0.0,0.0,0.0
-1.2087978686788396,-1.6294630145223348,1,1.0,0.0,3.0
-0.15773708354950988,1.7404071371529433,1,0.0,0.0,1.0
1.24367729662293,1.2415967532560863,1,1.0,0.0,0.0
-0.15773708354950988,0.8993896294198704,1,1.0,0.0,2.0
1.5940308916660397,-0.0924310176308568,1,0.0,0.0,0.0
0.54297010653671,-1.2756556492001454,0,0.0,0.0,0.0
1.5940308916660397,-0.7826453860462752,0,1.0,0.0,0.0
-1.5591514637219497,-0.3998374170091524,1,1.0,0.0,3.0
0.8933237015798199,1.2415967532560863,1,1.0,0.0,1.0
-0.8584442736357297,0.45278033220989383,1,1.0,1.0,3.0
0.19261651149360004,0.31937755512119953,1,1.0,0.0,1.0
-1.5591514637219497,0.4759808151818407,1,1.0,0.0,3.0
-0.8584442736357297,0.5513823848406679,1,1.0,2.0,3.0
-1.2087978686788396,1.3517990473728339,1,1.0,1.0,3.0
0.8933237015798199,-1.7280650671531088,0,1.0,0.0,1.0
-1.5591514637219497,-1.4090584262888397,0,0.0,0.0,3.0
0.19261651149360004,-1.7280650671531088,0,1.0,0.0,1.0
1.24367729662293,1.5838038770923022,1,1.0,0.0,1.0
0.19261651149360004,0.33677791735015966,1,0.0,0.0,1.0
1.24367729662293,1.607004360064249,1,1.0,1.0,1.0
-0.5080906785926198,0.2787767099202926,1,0.0,0.0,1.0
0.19261651149360004,0.7543866108452028,1,1.0,1.0,1.0
0.54297010653671,0.7949874560461097,1,1.0,0.0,1.0
-0.15773708354950988,-0.0924310176308568,0,1.0,3.0,2.0
-1.5591514637219497,0.12217344985965144,1,0.0,0.0,3.0
0.8933237015798199,-0.09823113837384351,1,1.0,1.0,1.0
0.8933237015798199,0.12217344985965144,1,1.0,0.0,0.0
0.8933237015798199,0.05837212168679763,1,1.0,0.0,0.0
1.24367729662293,-0.8580469557051024,0,0.0,0.0,0.0
1.24367729662293,-1.5134605996626005,0,0.0,0.0,0.0
0.8933237015798199,0.290376951406266,1,0.0,1.0,0.0
-0.15773708354950988,0.4179796077519736,1,1.0,1.0,1.0
1.5940308916660397,-0.5738410392987536,0,0.0,0.0,0.0
-1.2087978686788396,1.2125961495411528,1,1.0,0.0,3.0
-0.5080906785926198,-1.6352631352653215,0,1.0,0.0,2.0
-0.15773708354950988,0.28457683066327927,1,1.0,3.0,2.0
0.19261651149360004,-1.3510572188589727,0,1.0,0.0,1.0
-0.8584442736357297,1.4330007377746476,1,1.0,0.0,3.0
0.19261651149360004,-1.3916580640598797,0,0.0,0.0,1.0
-1.5591514637219497,1.5374029111484084,1,0.0,0.0,3.0
0.8933237015798199,1.624404722293209,1,1.0,1.0,1.0
1.5940308916660397,0.04677188020082421,1,0.0,0.0,0.0
-0.8584442736357297,0.928390233134804,1,0.0,2.0,2.0
0.19261651149360004,-1.2466550454852119,0,0.0,0.0,1.0
0.19261651149360004,-0.7072438163874479,0,1.0,2.0,1.0
0.8933237015798199,-1.583062048578441,0,1.0,1.0,1.0
-0.8584442736357297,0.36577852106509323,1,0.0,1.0,2.0
1.5940308916660397,0.5397821433546945,1,0.0,0.0,0.0
-0.8584442736357297,0.6383841959854686,1,1.0,0.0,3.0
-0.8584442736357297,0.6441843167284552,1,1.0,1.0,3.0
-0.5080906785926198,-1.2408549247422251,0,1.0,0.0,2.0
-0.15773708354950988,1.4794017037185414,1,1.0,0.0,1.0
0.54297010653671,-0.1562323458037106,1,0.0,0.0,0.0
1.24367729662293,-0.9798494913078233,0,0.0,0.0,0.0
